ticker,caucion_a_un_dia_ultimo_trade_tasa,caucion_a_un_dia_ultimo_trade_monto,COLOCAR_TASA_ABRIENDO_PLAZO_CERCANO_VOLUMEN,COLOCAR_TASA_ABRIENDO_PLAZO_LEJANO_VOLUMEN,TOMAR_TASA_ABRIENDO_PLAZO_CERCANO_VOLUMEN,TOMAR_TASA_ABRIENDO_PLAZO_LEJANO_VOLUMEN,time
GD30D,67.24,3006.86,4047.4943,1149.7824,1149.7824,4050.5373,2023-04-19 15:09:24.911779
GD30D,67.25,188729.64,4029.6709600000004,27347.963499999998,27347.963499999998,4032.7005599999998,2023-04-19 15:09:35.368396
GD30D,67.25,62240.0,1041.2493,498.62149999999997,498.62149999999997,1046.895,2023-04-19 15:09:45.395965
GD30D,67.25,7360.71,702.9041000000001,488.76099999999997,488.76099999999997,703.4325,2023-04-19 15:09:55.682792
GD30D,67.25,21052.72,24397.786,4578.41035,4578.41035,24397.786,2023-04-19 15:10:05.811075
GD30D,67.26,151000.0,24397.786,831.2927999999999,831.2927999999999,1062.97596,2023-04-19 15:10:16.262258
GD30D,67.25,905662.05,14298.564000000002,4379.71799,4379.71799,14298.564000000002,2023-04-19 15:10:26.284460
GD30D,67.25,1557271.56,14083.37,684.5966000000001,684.5966000000001,14083.37,2023-04-19 15:10:36.300260
GD30D,67.25,3017.55,13605.9,5018.0664400000005,684.5966000000001,13605.9,2023-04-19 15:10:46.672947
GD30D,67.26,3173564.0,7327.236000000001,4212.591600000001,4212.591600000001,7327.236000000001,2023-04-19 15:10:56.675353
GD30D,67.26,178100.0,4468.002,2569.47845,2569.47845,4468.002,2023-04-19 15:11:06.688185
GD30D,67.26,30107.03,125.81800000000001,2569.47845,2569.47845,15682.885559999999,2023-04-19 15:11:18.796419
GD30D,67.27,483223011.6,5697.454000000001,2663.0,2663.0,5697.454000000001,2023-04-19 15:11:28.809059
GD30D,67.26,37818.78,2382.562,5237.2188,5237.2188,2382.562,2023-04-19 15:11:38.873933
GD30D,67.25,161190.52,14988.462,4962.500400000001,4962.500400000001,53196.0,2023-04-19 15:11:48.883795
GD30D,67.25,95273.32,9558.444,2159.6929999999998,2159.6929999999998,9565.6308,2023-04-19 15:11:58.964878
GD30D,67.25,20793.35,63351.0475,35598.8314,35598.8314,697.45667,2023-04-19 15:12:08.967490
GD30D,67.25,500000.0,72510.919,15075.4842,15075.4842,11490.9932,2023-04-19 15:12:19.156179
GD30D,67.25,160569.15,4308.7892,4516.35786,4512.9740600000005,4310.405400000001,2023-04-19 15:12:29.172988
GD30D,67.26,50028000.0,4570.5904,4516.35786,4512.9740600000005,6667.5,2023-04-19 15:12:39.189405
GD30D,67.24,66550.56,2094.47363,19696.323,19963.323,5334.0,2023-04-19 15:12:49.190985
GD30D,67.23,859228.0,1613.2541800000001,7749.941999999999,8016.941999999999,1613.2541800000001,2023-04-19 15:12:59.224492
GD30D,67.23,252074.0,11226.8816,267.2,267.0,11231.088,2023-04-19 15:13:09.240795
GD30D,67.23,29817.0,11980.823999999999,13.3615,13.3615,11985.311200000002,2023-04-19 15:13:19.250171
GD30D,67.22,3039.05,16154.034,13370.0,13370.0,16671.760560000002,2023-04-19 15:13:29.253559
GD30D,67.22,459887.18,20373.968999999997,13169.45,13169.45,8514.76875,2023-04-19 15:13:39.272027
