ticker,caucion_a_un_dia_ultimo_trade_tasa,caucion_a_un_dia_ultimo_trade_monto,COLOCAR_TASA_ABRIENDO_PLAZO_CERCANO_VOLUMEN,COLOCAR_TASA_ABRIENDO_PLAZO_LEJANO_VOLUMEN,TOMAR_TASA_ABRIENDO_PLAZO_CERCANO_VOLUMEN,TOMAR_TASA_ABRIENDO_PLAZO_LEJANO_VOLUMEN,time
AL30,67.25,429500421.65,1799927.1,4914323.96,978150.0,1736542.28,2023-04-19 15:07:44.099890
AL30,67.25,6699.92,1799927.1,4552985.22,629537.34,49809.725,2023-04-19 15:07:54.108057
AL30,67.24,3189.18,1799927.1,673330.57,629537.34,1949600.0,2023-04-19 15:08:04.117202
AL30,67.25,7808418.15,49950.25,4552985.22,195640.0,983203.2,2023-04-19 15:08:14.143017
AL30,67.24,246292.84,49950.25,1695800.0,195053.08,297887.16,2023-04-19 15:08:24.470366
AL30,67.24,493000.0,1799927.1,1695800.0,195053.08,283061.08,2023-04-19 15:08:34.584962
AL30,67.24,287741.0,19531.0,1039732.155,45096072.9,1027553.76,2023-04-19 15:08:44.607287
AL30,67.25,7616642.25,647712.45,1605148.74,35870848.1,88416.5,2023-04-19 15:08:54.784484
AL30,67.24,100000.0,647712.45,919717.5,24830748.1,6037.25,2023-04-19 15:09:04.829824
AL30,67.24,30790.0,68320.0,274058.445,24293398.1,6037.25,2023-04-19 15:09:14.843054
AL30,67.24,3006.86,68320.0,4109719.14,14522421.1,1987623.18,2023-04-19 15:09:24.911779
AL30,67.25,188729.64,68320.0,1421110.74,1499346.12,1851291.18,2023-04-19 15:09:35.368396
AL30,67.25,62240.0,68320.0,1261846.62,2934028.7,1882159.895,2023-04-19 15:09:45.395965
AL30,67.25,7360.71,68320.0,4653500.24,867531.6,1461.0,2023-04-19 15:09:55.682792
AL30,67.25,21052.72,29926.36,1948100.0,814556.77,1943641.175,2023-04-19 15:10:05.811075
AL30,67.26,151000.0,29926.36,423688.96,365448.74,1943641.175,2023-04-19 15:10:16.262258
AL30,67.25,905662.05,4240372.5,423558.4,9758.5,1943841.025,2023-04-19 15:10:26.284460
AL30,67.25,1557271.56,4240372.5,14448973.435,9758.5,2789831.655,2023-04-19 15:10:36.300260
AL30,67.25,3017.55,4240372.5,535695.12,9758.5,1913115.585,2023-04-19 15:10:46.672947
AL30,67.26,3173564.0,4240372.5,2924.7,9758.5,1913115.585,2023-04-19 15:10:56.675353
AL30,67.26,178100.0,1662167.735,1994976.15,976650.0,499974.59,2023-04-19 15:11:06.688185
AL30,67.26,30107.03,7800800.0,647898.0,781027.005,2311225.84,2023-04-19 15:11:18.796419
AL30,67.27,483223011.6,878220.0,1695800.0,782066.615,2311225.84,2023-04-19 15:11:28.809059
AL30,67.26,37818.78,499947.135,1308523.2,754781.81,2088850.225,2023-04-19 15:11:38.873933
AL30,67.25,161190.52,499947.135,1308523.2,2347.08,959684.42,2023-04-19 15:11:48.883795
AL30,67.25,95273.32,499947.135,129033.81,2347.08,174586.68,2023-04-19 15:11:58.964878
AL30,67.25,20793.35,963322.0,603265.6,1439811.6,221164.02,2023-04-19 15:12:08.967490
AL30,67.25,500000.0,499947.135,775063.1,977950.0,950771.205,2023-04-19 15:12:19.156179
AL30,67.25,160569.15,34715.34,2076803.82,3400057.7,445644.82,2023-04-19 15:12:29.172988
AL30,67.26,50028000.0,499947.135,1949900.0,977.5,1052092.575,2023-04-19 15:12:39.189405
AL30,67.24,66550.56,499947.135,2076803.82,925194.36,730687.5,2023-04-19 15:12:49.190985
AL30,67.23,859228.0,499947.135,14248.87,7145031.6,1948600.0,2023-04-19 15:12:59.224492
AL30,67.23,252074.0,2383684.6,1460291.2,68453.0,2437375.0,2023-04-19 15:13:09.240795
AL30,67.23,29817.0,2383684.6,2246065.0,1467000.0,2145110.0,2023-04-19 15:13:19.250171
AL30,67.22,3039.05,2383684.6,2246870.0,1450080.6,2232881.49,2023-04-19 15:13:29.253559
AL30,67.22,459887.18,2383684.6,2018861.54,1215751.8,2232881.49,2023-04-19 15:13:39.272027
AL30,67.22,20509.56,2383684.6,2018861.54,1215751.8,97515.0,2023-04-19 15:13:49.273301
AL30,67.22,1191095.68,1015884.6,293250.0,1467000.0,1950400.0,2023-04-19 15:13:59.440734
AL30,67.22,17141.58,1015884.6,293250.0,1438149.0,1951000.0,2023-04-19 15:14:09.484513
AL30,67.22,41555.92,6147875.37,293250.0,1201179.6,30380.035,2023-04-19 15:14:19.692432
AL30,67.22,1460000.0,783671.4,16840451.3,2939250.0,1537759.465,2023-04-19 15:14:30.705506
AL30,67.22,20000.24,294671.4,16840451.3,971812.8,1537759.465,2023-04-19 15:14:40.776080
AL30,67.25,474998190.66,489050.0,1465350.0,971713.6,1537759.465,2023-04-19 15:14:50.784530
AL30,67.25,200000000.0,28152.0,355200.84,1467000.0,1951400.0,2023-04-19 15:15:00.856439
AL30,67.25,162510.0,1015884.6,34772.3,765871.25,1952100.0,2023-04-19 15:15:10.860205
AL30,67.25,182555.31,34782.98,34775.86,977500.0,797042.43,2023-04-19 15:15:20.879583
AL30,67.25,26363.0,797124.09,355200.84,81481.8,748316.59,2023-04-19 15:15:30.931326
AL30,67.25,187303884.77,1574024.88,346799.5,928150.0,479704.68,2023-04-19 15:15:40.937010
AL30,67.25,50000000.0,97550.0,905169.15,368121.65,130218.41,2023-04-19 15:15:50.957622
AL30,67.22,281264.56,4929810.0,346799.5,341775.0,26195936.52,2023-04-19 15:16:00.968782
AL30,67.22,42000.0,97550.0,1679693.575,488000.0,197152.0,2023-04-19 15:16:10.985562
AL30,67.22,42000.0,1950400.0,3552692.64,976000.0,799910.0,2023-04-19 15:16:21.000092
AL30,67.22,356590.0,7947065.0,2290007.44,808884.6,924400.18,2023-04-19 15:16:31.079497
AL30,67.22,1916.97,7947065.0,1950900.0,819127.35,1489746.64,2023-04-19 15:16:41.085906
AL30,67.24,149377827.35,4876.5,1950900.0,976000.0,292215.0,2023-04-19 15:16:51.131347
AL30,67.22,3077.06,4876.5,1922133.525,976000.0,4384125.0,2023-04-19 15:17:01.132804
AL30,67.22,7505.5,4876.5,1922133.525,976000.0,1556959.84,2023-04-19 15:17:11.147877
AL30,67.24,81922.0,1784616.0,1233991.18,487750.0,2437625.0,2023-04-19 15:17:21.431971
AL30,67.24,791518.0,1784616.0,487750.0,975500.0,2050530.15,2023-04-19 15:17:31.522471
AL30,67.22,64349.0,1784616.0,600008.67,501407.0,215572.5,2023-04-19 15:17:41.578637
AL30,67.22,130807.05,1794368.0,967889.42,420787.56,1949100.0,2023-04-19 15:17:51.630402
AL30,67.22,60500.0,12750.23,487500.0,572617.5,292275.0,2023-04-19 15:18:01.633875
AL30,67.22,3088.01,12750.23,1952100.0,487500.0,421275.895,2023-04-19 15:18:11.662815
AL30,67.24,4448785.65,29926.36,975500.0,487750.0,5652.1,2023-04-19 15:18:21.872106
AL30,67.22,1095396.78,29926.36,1161501.165,487750.0,29460977.04,2023-04-19 15:18:31.879065
AL30,67.22,79912.68,29887.985,5706382.5,1451872.5,29887.985,2023-04-19 15:18:41.896495
AL30,67.22,138126.01,2433.75,487375.0,974750.0,2433.75,2023-04-19 15:18:51.899968
AL30,67.22,420028.14,48702.5,498457.6,292.485,48652.5,2023-04-19 15:19:01.903552
AL30,67.22,1652940.0,1349282.2,1322960.31,1137240.0,10119.2,2023-04-19 15:19:11.904536
AL30,67.22,29378.42,12750.23,97450.0,25716347.08,19849.2,2023-04-19 15:19:21.907474
AL30,67.22,233235.0,19849.2,97420.0,25312054.08,19849.2,2023-04-19 15:19:31.909519
AL30,67.24,67038.68,486325.0,503597.64,24220950.08,5930.42,2023-04-19 15:19:41.923652
AL30,67.24,80000.0,194500.0,2326637.6,827413.0,1203424.485,2023-04-19 15:19:51.931720
AL30,67.24,346600.0,194500.0,425081.855,827413.0,908913.5,2023-04-19 15:20:01.962619
AL30,67.24,400.0,194500.0,778640.0,827413.0,1944300.0,2023-04-19 15:20:12.131598
AL30,67.24,988436.83,16546.1,1942117.92,974000.0,125485.2,2023-04-19 15:20:22.204264
AL30,67.24,1402489.0,16546.1,1927035.0,974000.0,9715.0,2023-04-19 15:20:32.238826
AL30,67.24,1650683.89,973.2,7123110.415,16803680.85,16503.6,2023-04-19 15:20:42.442903
AL30,67.24,9817660.82,973.2,6360996.33,114731.31,2912.4,2023-04-19 15:20:52.557124
AL30,67.24,60067.96,48610.0,2571091.26,6200345.2,28814.94,2023-04-19 15:21:02.598361
AL30,67.24,278264.46,48610.0,388400.0,6190615.2,1854734.19,2023-04-19 15:21:12.661328
AL30,67.24,815420.02,99915.15,188102.39,21497836.65,397949.97,2023-04-19 15:21:22.816251
AL30,67.24,118000.0,99915.15,3395000.0,20120406.0,60500.0,2023-04-19 15:21:32.816667
AL30,67.24,184817.0,970100.0,3395000.0,20090514.6,60500.0,2023-04-19 15:21:43.086599
AL30,67.24,3121.1,1122096.0,484250.0,18117488.1,99657.65,2023-04-19 15:21:53.237319
AL30,67.22,542306.5,99979.18,484250.0,3577738.41,2380806.78,2023-04-19 15:22:03.240119
AL30,67.24,180000.0,966.05,392676.24,2365175.91,1097885.5,2023-04-19 15:22:13.272018
AL30,67.22,22042292.0,966.05,75543.0,1860749.91,1848605.85,2023-04-19 15:22:23.274278
AL30,67.21,500000.0,966.05,1301349.615,1860749.91,71196.96,2023-04-19 15:22:33.293653
AL30,67.21,185446.84,967500.0,1632628.8,969750.0,541520.0,2023-04-19 15:22:43.417013
AL30,67.22,5939275.85,968000.0,1632628.8,958979.94,965550.0,2023-04-19 15:22:53.749534
AL30,67.21,25310808.66,902533.8,1632628.8,862946.87,522110.915,2023-04-19 15:23:03.753763
AL30,67.21,554211.76,902533.8,25585812.6,1681990.2,522110.915,2023-04-19 15:23:13.760614
AL30,67.21,267240.85,902533.8,139348.8,16813040.7,869851.0,2023-04-19 15:23:23.780250
AL30,67.21,3645918.04,902533.8,920571.36,12615434.55,109771.48,2023-04-19 15:23:33.793086
AL30,67.21,471364.88,482043.42,483500.0,2974151.7,115764.0,2023-04-19 15:23:43.810521
AL30,67.21,115111.0,482193.03,483500.0,2974151.7,357462.23,2023-04-19 15:23:53.850068
AL30,67.21,780353.0,482292.77,1242850.5,2974151.7,415208.33,2023-04-19 15:24:03.857565
AL30,67.21,500000.0,48400.0,250053.27,2959132.2,1931300.0,2023-04-19 15:24:13.864146
AL30,67.21,10000.0,482891.21,485025.0,1292161.5,341360.17,2023-04-19 15:24:23.873645
AL30,67.21,3148.94,1024488.22,96990.0,898263.0,1440406.43,2023-04-19 15:24:33.879498
AL30,67.21,17255000.0,1145785.75,446745.6,20935.8,2037759.1,2023-04-19 15:24:43.942036
AL30,67.21,61831.0,9656.0,6513035.1,3782805.0,59270.97,2023-04-19 15:24:53.952165
AL30,67.22,587829.46,4833750.0,908786.6,9694500.0,39819.8,2023-04-19 15:25:03.956631
AL30,67.21,35815.29,483400.0,442847.09,1936200.0,225262.815,2023-04-19 15:25:13.997901
AL30,67.21,3160.13,3733878.525,1848254.96,34557.6,510344.88,2023-04-19 15:25:24.003824
AL30,67.21,208045.0,9756600.0,442847.09,2516540.0,510344.88,2023-04-19 15:25:34.158927
AL30,67.21,16191.95,9756600.0,96.535,82729.8,1011995.5,2023-04-19 15:25:44.177233
AL30,67.21,89489.47,9656.0,96.535,85751.51,182116.48,2023-04-19 15:25:54.246152
AL30,67.21,5362.0,9656.0,96.535,3387.65,4590208.62,2023-04-19 15:26:04.254554
AL30,67.21,125228.85,9656.0,59799.0,59975.7,299915.955,2023-04-19 15:26:14.272185
AL30,67.21,3171.36,96510.0,527753.115,966900.0,299144.715,2023-04-19 15:26:24.664088
AL30,67.21,182596.57,965200.0,527753.115,967500.0,13297050.76,2023-04-19 15:26:34.758261
AL30,67.23,20941000.0,19310000.0,1864283.4,967500.0,299959.5,2023-04-19 15:26:44.789533
AL30,67.21,5362.0,24137500.0,1771002.1,302561.45,11116542.36,2023-04-19 15:26:54.792499
AL30,67.23,1497340.33,23518711.05,44213.03,772656.135,59991.9,2023-04-19 15:27:04.835998
AL30,67.21,65900.0,482900.0,719172.65,289021.355,945355.455,2023-04-19 15:27:14.870117
AL30,67.21,1082.49,965850.0,501800.0,966950.0,59991.9,2023-04-19 15:27:24.943931
AL30,67.21,135701.0,482900.0,501800.0,956988.13,59991.9,2023-04-19 15:27:35.478902
AL30,67.23,3188.28,482900.0,2899200.0,498295.1,997647.975,2023-04-19 15:27:45.541250
AL30,67.24,76087.36,499441.035,170165.43,2369594.81,227488.05,2023-04-19 15:27:55.547762
AL30,67.25,194900000.0,499441.035,2519694.72,2368724.24,227488.05,2023-04-19 15:28:05.569899
AL30,67.24,1011185.71,660756.88,2901132.8,2363791.01,1929600.0,2023-04-19 15:28:15.582159
AL30,67.24,94429.77,660756.88,2901132.8,2354118.01,1929600.0,2023-04-19 15:28:25.920609
AL30,67.24,6392086.59,367689.735,22703218.5,209582.16,366587.445,2023-04-19 15:28:35.961845
AL30,67.24,407464.0,953666.56,1451082.2,1715398.905,1946804.065,2023-04-19 15:28:45.992369
AL30,67.24,609.18,660756.88,1451082.2,1715398.905,1910133.225,2023-04-19 15:28:56.071075
AL30,67.24,3205.29,660756.88,129940.45,969000.0,286144.01,2023-04-19 15:29:06.111122
AL30,67.24,300000.0,660756.88,4835.0,969000.0,5339344.87,2023-04-19 15:29:16.144236
AL30,67.24,38106.18,542907.75,113687.125,969000.0,1818777.375,2023-04-19 15:29:26.160453
AL30,67.24,31299.0,967250.0,1521405.6,968450.0,2501814.5,2023-04-19 15:29:36.183730
AL30,67.24,5366.0,289830.0,8473319.125,967500.0,2606344.58,2023-04-19 15:29:46.206054
AL30,67.24,96000.0,289830.0,9670000.0,967500.0,4671962.99,2023-04-19 15:29:56.218232
AL30,67.24,500000.0,1787192.5,9670000.0,966500.0,6121112.99,2023-04-19 15:30:06.304359
AL30,67.25,5350910.66,1787192.5,111312.0,1422977.95,6121112.99,2023-04-19 15:30:16.313605
AL30,67.24,2000.0,1787192.5,111312.0,1374073.05,2628371.66,2023-04-19 15:30:26.316683
AL30,67.21,120312.69,1787192.5,9578521.8,1133511.2,4458589.02,2023-04-19 15:30:36.381245
AL30,67.21,813000.0,4839660.0,9578521.8,597490.3,6593632.5,2023-04-19 15:30:46.584296
AL30,67.211,72900.0,4510350.6,9578521.8,488275.8,2061850.62,2023-04-19 15:30:56.690108
AL30,67.211,4482.0,482900.0,483275.0,1156398.6,1932400.0,2023-04-19 15:31:06.748725
AL30,67.23,900000.0,4826.0,483350.0,766305.39,1554905.66,2023-04-19 15:31:16.781771
AL30,67.205,335087.0,961400.0,1217569.32,1217063.4,688921.2,2023-04-19 15:31:26.827282
AL30,67.231,50445.21,1959919.36,9053730.9,783194.0,106831.4,2023-04-19 15:31:37.037757
AL30,67.25,32470131.27,1959957.055,9053730.9,965000.0,1265438.45,2023-04-19 15:31:47.061312
AL30,67.24,6469470.0,199929.6,9053730.9,964000.0,1265438.45,2023-04-19 15:31:57.197770
AL30,67.24,45523.94,199929.6,9053730.9,636143.6,1265438.45,2023-04-19 15:32:07.275490
AL30,67.24,23552.34,123398.4,9053730.9,965000.0,1637106.45,2023-04-19 15:32:17.284503
AL30,67.24,393233.0,489974.4,3621717.33,587365.2,55170.02,2023-04-19 15:32:27.723918
AL30,67.25,165593773.92,9629.5,662092.83,788552.0,395008.55,2023-04-19 15:32:37.822457
AL30,67.24,99706.17,233859.96,22347602.55,96.3,1270649.62,2023-04-19 15:32:47.825413
AL30,67.25,104957671.31,233859.96,22347602.55,481500.0,817405.2,2023-04-19 15:32:58.013025
AL30,67.25,195353310.0,233859.96,5312130.6,481500.0,1195420.19,2023-04-19 15:33:08.146848
AL30,67.24,56209.0,961250.0,5068891.8,39868.2,299918.71,2023-04-19 15:33:18.212699
AL30,67.24,3256.91,173331.0,5068891.8,530874.8,482.375,2023-04-19 15:33:28.256408
AL30,67.25,1346494.91,961250.0,952184.22,955199.7,193924.8,2023-04-19 15:33:38.272397
AL30,67.24,4153788.04,961250.0,857402.5,857262.6,161666.96,2023-04-19 15:33:48.313606
AL30,67.231,77278.55,961250.0,19650977.5,621809.1,161666.96,2023-04-19 15:33:58.540239
AL30,67.24,2900000.0,2980.03,299915.955,481500.0,3372425.0,2023-04-19 15:34:08.556903
AL30,67.231,3268.5,2980.03,3760489.05,723213.0,963550.0,2023-04-19 15:34:18.563595
AL30,67.231,5826.49,480.95,19626557.5,922365.6,481.7,2023-04-19 15:34:28.618103
AL30,67.231,234034.49,2980.03,1535792.4,1443000.0,1927406.25,2023-04-19 15:34:38.625953
AL30,67.231,707592.88,199929.6,1925318.55,780951.6,3848000.0,2023-04-19 15:34:48.759797
AL30,67.231,24035.01,2980.03,590964.65,962000.0,1922200.0,2023-04-19 15:34:58.779020
AL30,67.231,1560.8,1927680.0,11953387.235,961519.0,1162274.875,2023-04-19 15:35:08.809348
AL30,67.231,6486.83,1927680.0,2888100.0,865511.4,12485.2,2023-04-19 15:35:18.865365
AL30,67.231,538827.07,1927680.0,192540.0,748243.6,292825.96,2023-04-19 15:35:28.962960
AL30,67.231,3285.96,1169438.6,1629227.43,961950.0,210108.6,2023-04-19 15:35:39.029246
AL30,67.23,45118804.94,960200.0,534594.0,961950.0,23688.535,2023-04-19 15:35:49.041432
AL30,67.23,1034000.0,384400.0,534594.0,140067.2,1918300.0,2023-04-19 15:35:59.178748
AL30,67.23,230000.0,1169534.55,367928.61,739778.1,239787.5,2023-04-19 15:36:09.194027
AL30,67.23,91716.21,956250.0,10964757.31,453426.8,958050.0,2023-04-19 15:36:19.268707
AL30,67.23,108123.09,53774.0,1536480.0,961500.0,1917000.0,2023-04-19 15:36:29.278984
AL30,67.23,43926.8,53774.0,175163.5,726605.55,53667.6,2023-04-19 15:36:39.282223
AL30,67.23,3671061.78,96000.0,155095.6,3668526.56,799013.7,2023-04-19 15:36:49.326602
AL30,67.23,419978.0,96000.0,1469915.28,960750.0,2108696.52,2023-04-19 15:36:59.333254
AL30,67.23,22093.75,2482220.0,1357823.25,1305216.0,1911500.0,2023-04-19 15:37:09.359441
AL30,67.231,848082.0,2564280.85,95845.0,2735328.0,1176328.2,2023-04-19 15:37:19.364808
AL30,67.23,271900.0,479000.0,3685245.2,1507968.0,65821.47,2023-04-19 15:37:29.370731
AL30,67.23,269879.49,4990072.23,2399750.0,1495776.0,33439.435,2023-04-19 15:37:39.653937
AL30,67.21,3964.11,4991030.33,21597750.0,479900.0,1018854.45,2023-04-19 15:37:49.925286
AL30,67.23,34132.0,4991030.33,1397765.52,910082.36,2868600.0,2023-04-19 15:37:59.925889
AL30,67.21,412842.0,4991030.33,979964.0,18043.3,1772153.76,2023-04-19 15:38:09.947174
AL30,67.231,77388.77,47925.0,162180.935,162434.885,747022.5,2023-04-19 15:38:20.037555
AL30,67.231,751353.0,4991030.33,18010.4,2396831.0,47825.0,2023-04-19 15:38:30.155289
AL30,67.235,667162.35,471527.6,275731.68,959500.0,1895116.86,2023-04-19 15:38:40.167411
AL30,67.231,721202.0,471527.6,3088843.1,210596.4,3348100.0,2023-04-19 15:38:50.208689
AL30,67.231,237.67,9580.0,2156215.6,479500.0,1455408.1,2023-04-19 15:39:00.215890
AL30,67.231,100188.0,23950.0,1437750.0,66931.22,2391500.0,2023-04-19 15:39:10.662029
AL30,67.231,17439765.0,479250.0,908661.06,372244.98,1900190.24,2023-04-19 15:39:20.820666
AL30,67.231,2681.21,23950.0,1245813.975,354601.22,35585.52,2023-04-19 15:39:30.839169
AL30,67.231,2132979.62,14340.0,8963264.8,3927.595,14325.0,2023-04-19 15:39:40.920052
AL30,67.231,304965.2,3920.01,51719.6,4130845.31,6494.0,2023-04-19 15:39:50.997117
