ticker,caucion_a_un_dia_ultimo_trade_tasa,caucion_a_un_dia_ultimo_trade_monto,COLOCAR_TASA_ABRIENDO_PLAZO_CERCANO_VOLUMEN,COLOCAR_TASA_ABRIENDO_PLAZO_LEJANO_VOLUMEN,TOMAR_TASA_ABRIENDO_PLAZO_CERCANO_VOLUMEN,TOMAR_TASA_ABRIENDO_PLAZO_LEJANO_VOLUMEN,time
AL30D,67.231,538827.07,9251.39488,1100.3736,1080.23754,8673.15033,2023-04-19 15:35:28.962960
AL30D,67.231,3285.96,5605.59216,432.43092,432.46808,5607.520800000001,2023-04-19 15:35:39.029246
AL30D,67.23,45118804.94,1069.5,494.04404,1574.2312399999998,2261.1046,2023-04-19 15:35:49.041432
AL30D,67.23,1034000.0,1069.5,494.04404,1593.0912799999999,1069.4080000000001,2023-04-19 15:35:59.178748
AL30D,67.23,230000.0,1069.5,890.8580000000001,890.9346,1069.4080000000001,2023-04-19 15:36:09.194027
AL30D,67.23,91716.21,14021.7651,890.8580000000001,3484.71,10422.513640000001,2023-04-19 15:36:19.268707
AL30D,67.23,108123.09,16337.99079,3720.8,4563.2775,8095.53723,2023-04-19 15:36:29.278984
AL30D,67.23,43926.8,12890.1789,424.40375,232.57,129.85011,2023-04-19 15:36:39.282223
AL30D,67.23,3671061.78,6622.5625199999995,16.980529999999998,19.06664,3039.16448,2023-04-19 15:36:49.326602
AL30D,67.23,419978.0,4494.38572,4657.8,4658.2,4988.6265,2023-04-19 15:36:59.333254
AL30D,67.23,22093.75,3017.3,270.94405,270.96735,3315.816,2023-04-19 15:37:09.359441
AL30D,67.231,848082.0,242.65054,0.23285,243.19980000000004,1392.54,2023-04-19 15:37:19.364808
AL30D,67.23,271900.0,2388.0769,3493.5,3493.8,159.46644,2023-04-19 15:37:29.370731
AL30D,67.23,269879.49,2388.0769,1293.70395,1293.8150500000002,240.44524,2023-04-19 15:37:39.653937
AL30D,67.21,3964.11,2079.1518,4302.645,58.13,4687.52173,2023-04-19 15:37:49.925286
AL30D,67.23,34132.0,2079.1518,3389.1525,58.13,2054.46068,2023-04-19 15:37:59.925889
AL30D,67.21,412842.0,2079.1518,3389.1525,58.13,43.634800000000006,2023-04-19 15:38:09.947174
AL30D,67.231,77388.77,928.44,1213.5978,1213.7022,1164.85971,2023-04-19 15:38:20.037555
