ticker,caucion_a_un_dia_ultimo_trade_tasa,caucion_a_un_dia_ultimo_trade_monto,COLOCAR_TASA_ABRIENDO_PLAZO_CERCANO_VOLUMEN,COLOCAR_TASA_ABRIENDO_PLAZO_LEJANO_VOLUMEN,TOMAR_TASA_ABRIENDO_PLAZO_CERCANO_VOLUMEN,TOMAR_TASA_ABRIENDO_PLAZO_LEJANO_VOLUMEN,time
GD30,67.01,903376.3,1228528.0,11460214.4,2396601.86,626897.42,2023-04-19 17:44:43.905194
GD30,67.01,477500.0,10890889.02,2300.34,2396601.86,5476000.0,2023-04-19 17:44:53.909606
GD30,67.01,173114.64,11659273.65,1315980.0,8740820.55,62333.95,2023-04-19 17:45:03.918124
GD30,67.02,1034231.0,8785600.0,5482.25,66234312.2,11017333.95,2023-04-19 17:45:14.040567
GD30,67.02,2945435.0,11659273.65,632593.95,343249.5,5195317.21,2023-04-19 17:45:24.454714
GD30,67.02,2284000.0,36250500.0,4789950.6,1648500.0,304180.2,2023-04-19 17:45:34.559596
GD30,67.02,387313.24,11659273.65,4296744.9,2708155.8,2191400.0,2023-04-19 17:45:44.616770
GD30,67.02,13401521.1,11659273.65,54822.5,4444685.7,1028658.67,2023-04-19 17:45:54.628612
GD30,67.05,25000.0,27457.5,5483.0,3212047.3,1434598.55,2023-04-19 17:46:05.245489
GD30,67.05,75000.0,11659273.65,5483.0,3164350.7,3836000.0,2023-04-19 17:46:15.517969
GD30,67.05,14924751.0,11659273.65,2620196.4,1930173.7,547975.0,2023-04-19 17:46:25.779998
GD30,67.051,300000.0,25137.33,5482.0,1586186.7,25091.53,2023-04-19 17:46:35.798493
GD30,67.051,201421.19,10984.0,54817.5,28910623.7,4941309.765,2023-04-19 17:46:46.268710
GD30,67.051,45367.46,10984.0,5591895.0,27928667.2,657600.0,2023-04-19 17:46:56.342225
GD30,67.06,76981.0,10984.0,84528.585,257264.195,1275548.865,2023-04-19 17:47:06.433297
GD30,67.06,101468.45,888646.05,2070222.48,26828678.1,41098.125,2023-04-19 17:47:16.507282
GD30,67.06,200000.0,836520.74,134851.05,1357415.64,1972.71,2023-04-19 17:47:26.590020
GD30,67.06,196567.32,769.265,134851.05,9605686.2,4344387.74,2023-04-19 17:47:36.640766
GD30,67.052,200.0,769.265,54825.0,216102.72,237589.88,2023-04-19 17:47:47.017529
GD30,67.052,139862.07,769.265,186396.5,150700.32,2088909.27,2023-04-19 17:47:57.512179
GD30,67.06,411000.0,769.265,3892575.0,1209.12,662244.625,2023-04-19 17:48:07.768075
GD30,67.06,4651938.63,769.265,5483.0,5538571.125,4270478.0,2023-04-19 17:48:17.808090
GD30,67.06,13140.0,769.265,54817.5,79472.16,301591.68,2023-04-19 17:48:27.812124
GD30,67.09,219400.0,5626880.0,548175.0,102445.44,4383000.0,2023-04-19 17:48:37.990304
GD30,67.06,232286.45,769.265,548175.0,132453.6,5018474.4,2023-04-19 17:48:47.991960
GD30,67.06,698600.0,769.265,548175.0,132453.6,5018474.4,2023-04-19 17:48:58.038988
GD30,67.06,142837.66,769.265,548175.0,130365.12,5018474.4,2023-04-19 17:49:08.049852
GD30,67.06,2678399.0,769.265,544118.505,4972017.675,4385096.0,2023-04-19 17:49:18.264715
GD30,67.06,30000.0,769.265,2344536.3,4201993.05,1555146.68,2023-04-19 17:49:28.270942
GD30,67.06,3774000.0,4905716.2,195680.625,4946.4,4385096.0,2023-04-19 17:49:38.741730
GD30,67.09,4764966.69,4905716.2,2193700.0,219.84,1819635.61,2023-04-19 17:49:48.797117
GD30,67.06,19427.0,4905716.2,372581.385,219.84,5018474.4,2023-04-19 17:49:58.907786
GD30,67.06,205369.78,4905716.2,109.62,219.84,910598.34,2023-04-19 17:50:08.990740
GD30,67.06,1023000.0,4905716.2,5599490.97,681205.225,5480500.0,2023-04-19 17:50:18.998381
GD30,67.06,73196.0,312034.49,2742250.0,549650.0,1781239.845,2023-04-19 17:50:29.199025
GD30,67.06,12000.0,312034.49,548575.0,549650.0,1070038.08,2023-04-19 17:50:39.201990
GD30,67.06,55000.0,4907948.1,988065.0,2442000.0,1629848.31,2023-04-19 17:50:49.210449
GD30,67.06,42183.3,564399.015,2437560.0,2442000.0,669279.84,2023-04-19 17:50:59.285965
GD30,67.06,1009626.0,15902948.1,2165596.58,2442000.0,2200387.25,2023-04-19 17:51:09.311566
GD30,67.06,90159.28,16246321.95,251309.31,2442000.0,342749.25,2023-04-19 17:51:19.323856
GD30,67.06,6328.0,4910180.0,1036480.185,2140648.51,66740.16,2023-04-19 17:51:29.807533
GD30,67.07,606.88,4910180.0,11019308.4,4405000.0,75295.36,2023-04-19 17:51:39.824398
GD30,67.09,8075700.0,4910180.0,2024931.6,2030925.25,2537749.25,2023-04-19 17:51:49.824825
GD30,67.1,142532760.78,26910180.0,1086800.4,571134.18,64969.04,2023-04-19 17:51:59.841782
GD30,67.053,21960321.79,26910180.0,18395822.865,3954368.5,2193700.0,2023-04-19 17:52:09.844910
GD30,67.053,39947.0,4910626.38,8955852.4,7895107.22,2193900.0,2023-04-19 17:52:19.846284
GD30,67.054,45410.0,4912411.9,5489500.0,8927771.655,4389000.0,2023-04-19 17:52:30.005930
GD30,67.07,286044.0,3300150.0,16469250.0,154786.54,999950.88,2023-04-19 17:52:40.065045
GD30,67.07,249408.0,10636100.4,4651707.94,3490707.22,3481575.09,2023-04-19 17:52:50.124422
GD30,67.07,201382.0,15056331.29,962836.2,255646.545,2413732.86,2023-04-19 17:53:00.140667
GD30,67.07,29163885.05,15013278.28,315207.09,16297.76,2194711.935,2023-04-19 17:53:10.195033
GD30,67.07,553808.12,550600.0,10435501.8,551641.17,1925102.08,2023-04-19 17:53:20.211084
GD30,67.08,582950.0,550049.4,9945684.0,737894.85,219.58,2023-04-19 17:53:30.399158
GD30,67.08,20000.0,4626.3,10229297.4,3910385.16,983409.24,2023-04-19 17:53:40.406698
GD30,67.08,255760.72,549829.16,2291745.6,2300407.48,12366526.02,2023-04-19 17:53:50.419828
GD30,67.08,3346.61,18233570.1,10683540.0,4408600.0,9912829.31,2023-04-19 17:54:00.495805
GD30,67.08,5836495.54,10904951.2,6196782.6,451743.03,8004349.74,2023-04-19 17:54:10.547920
GD30,67.08,800000.0,10904951.2,467418.6,469185.255,6536567.23,2023-04-19 17:54:20.568077
GD30,67.08,44365698.43,10904951.2,76860.0,77150.5,6536567.23,2023-04-19 17:54:30.651904
GD30,67.08,603723.27,10904951.2,4042506.6,51137.44,6536567.23,2023-04-19 17:54:40.662746
GD30,67.08,135333.0,506704.325,2031299.18,8854508.25,2154899.745,2023-04-19 17:54:51.201528
GD30,67.08,59000.0,3323596.5,1573696.4,452022.01,3310935.18,2023-04-19 17:55:01.308932
GD30,67.08,103496.0,2910379.5,2198700.0,2757500.0,2196700.0,2023-04-19 17:55:11.313858
GD30,67.08,64990.83,1544859.645,446246.46,447971.535,1538910.07,2023-04-19 17:55:21.341282
GD30,67.08,230900.0,6955200.0,6036086.785,1104250.0,1680714.36,2023-04-19 17:55:31.422259
GD30,67.08,950668.0,9074045.85,88080.0,24862500.0,299996.3,2023-04-19 17:55:41.428457
GD30,67.07,72738.0,65164612.5,1983110.91,564060.0,23999993.01,2023-04-19 17:55:51.486912
GD30,67.08,2000000.0,1105050.0,1600176.6,1621462.0,23999971.84,2023-04-19 17:56:01.534930
GD30,67.07,426533.54,1105250.0,1774790.4,1106750.0,9918.9,2023-04-19 17:56:11.545727
GD30,67.07,443118.42,1105650.0,1414665.6,2224467.0,451309.95,2023-04-19 17:56:21.687858
GD30,67.08,1200000.0,1105650.0,1435339.4,2213000.0,2148399.82,2023-04-19 17:56:32.172845
GD30,67.08,725410.0,4306090.88,869384.6,766657.71,2093309.82,2023-04-19 17:56:42.181736
GD30,67.08,15705.0,183087.36,2204000.0,2212000.0,149322.72,2023-04-19 17:56:52.259542
GD30,67.08,828493.0,1104326.43,2203800.0,149635.035,2202300.0,2023-04-19 17:57:02.292586
GD30,67.08,934155.0,2613704.03,8570509.8,149635.035,2608968.63,2023-04-19 17:57:12.300265
GD30,67.08,59759.0,3421.315,2497168.48,2875340.0,110.19,2023-04-19 17:57:22.429536
GD30,67.08,511853.0,551776.43,3969000.0,2875340.0,1653075.0,2023-04-19 17:57:32.450332
GD30,67.08,1919599.11,551277.13,2816794.74,2825353.32,1611086.895,2023-04-19 17:57:42.506025
GD30,67.099,2616300.0,551277.13,403643.555,404869.99,1611086.895,2023-04-19 17:57:52.615162
GD30,67.07,2059613.36,64746021.4,978358.5,7142990.4,6118030.575,2023-04-19 17:58:02.651390
GD30,67.1,155000.0,64746021.4,21703008.4,7142990.4,23999983.65,2023-04-19 17:58:12.667332
GD30,67.1,1209532.5,308433.41,1970947.77,16588500.0,2202800.0,2023-04-19 17:58:22.684477
GD30,67.1,300000000.0,308489.23,490588.14,16588500.0,232931.09,2023-04-19 17:58:33.281661
GD30,67.1,3292277.0,308489.23,178483.5,654722.4,2202500.0,2023-04-19 17:58:43.289204
GD30,67.1,973967.5,101144.1,8742055.8,6944242.2,2202400.0,2023-04-19 17:58:53.293288
GD30,67.1,108283508.52,263733.3,8445066.8,11060000.0,22965639.18,2023-04-19 17:59:03.502819
GD30,67.07,336337.75,263733.3,289054.6,22100866.2,55087.5,2023-04-19 17:59:13.671722
GD30,67.07,805849.43,263637.9,6565944.945,1281179.88,426908.75,2023-04-19 17:59:23.686927
GD30,67.07,38325.73,258884.68,55147.5,498095.325,426908.75,2023-04-19 17:59:33.879980
GD30,67.07,143400.0,2138738.55,2919088.675,2927695.65,2134089.75,2023-04-19 17:59:43.881213
GD30,67.1,225001462.4,1104150.0,5512.0,1105350.0,4452300.21,2023-04-19 17:59:53.902494
GD30,67.1,403590522.18,551277.13,5511.0,11030883.5,149927.76,2023-04-19 18:00:03.980618
GD30,67.1,470859.27,753144.1,149920.955,16204180.8,751778.1,2023-04-19 18:00:13.993595
GD30,67.1,2780161.46,4945609.5,1135777.68,22071000.0,4936639.5,2023-04-19 18:00:24.062455
GD30,67.1,1000.0,2985063.06,4954500.0,137887.5,1100000.0,2023-04-19 18:00:34.066428
GD30,67.1,22542.95,551000.0,3853675.0,3860675.0,5498000.0,2023-04-19 18:00:44.125364
GD30,67.1,48595.71,551000.0,3272309.6,1512874.8,2160875.295,2023-04-19 18:00:54.158864
GD30,67.07,1999.9,551000.0,11006500.0,551475.0,1982039.685,2023-04-19 18:01:04.174998
GD30,67.07,2507.98,872272.575,528350.05,551475.0,2200799.85,2023-04-19 18:01:14.243752
GD30,67.07,2507.98,872272.575,10047943.915,551475.0,2200600.0,2023-04-19 18:01:24.246192
GD30,67.07,68653.72,872272.575,6604200.0,1102950.0,2473139.58,2023-04-19 18:01:34.257455
GD30,67.07,636000.0,4880761.06,358738.38,125736.3,2474151.135,2023-04-19 18:01:44.315181
GD30,67.07,307659.0,24254241.66,1510337.34,1512874.8,1916979.12,2023-04-19 18:01:54.347115
GD30,67.08,1053352.69,6599501.325,1060179.84,2207000.0,8336640.2,2023-04-19 18:02:04.360025
GD30,67.08,16861687.21,41895.0,1292764.76,1901882.25,41809.5,2023-04-19 18:02:14.374984
GD30,67.07,28380.98,1444412.26,1898004.375,1901882.25,1441463.41,2023-04-19 18:02:24.423975
GD30,67.07,75299.0,1216387.77,124108.2,1103720.7,1213904.445,2023-04-19 18:02:34.478224
GD30,67.07,198802.0,1084751.325,5070475.4,88721.4,2199400.0,2023-04-19 18:02:44.482742
GD30,67.07,111378.29,2204200.0,2515785.0,1081871.4,2199700.0,2023-04-19 18:02:54.509458
GD30,67.053,544000.0,1084751.325,2097970.32,1081871.4,2254692.5,2023-04-19 18:03:04.530313
GD30,67.053,219648.41,11903024.5,12671494.12,1081871.4,2965114.88,2023-04-19 18:03:14.630171
GD30,67.053,203316.65,2869.1,1678897.71,11036558.52,2205600.25,2023-04-19 18:03:24.753452
GD30,67.053,250000.0,9490.1,1678897.71,10162979.97,1420934.585,2023-04-19 18:03:34.759658
GD30,67.052,270276.9,9490.1,878049.055,10162979.97,5500000.0,2023-04-19 18:03:44.769825
GD30,67.052,59341.83,5512352.25,1598696.35,27578009.9,5501100.0,2023-04-19 18:03:54.981130
GD30,67.052,924946.85,4914491.85,1211320.0,27578009.9,4904460.0,2023-04-19 18:04:05.029375
GD30,67.052,461125.86,4914491.85,1211320.0,27578009.9,4904460.0,2023-04-19 18:04:15.120256
GD30,67.052,6045237.78,4393458.275,1211320.0,27578009.9,4384490.0,2023-04-19 18:04:25.175381
GD30,67.07,1608282.38,4372515.525,1211320.0,27578009.9,4363590.0,2023-04-19 18:04:35.193543
GD30,67.07,116285.1,4203871.275,1211320.0,27578009.9,4195290.0,2023-04-19 18:04:45.828941
GD30,67.07,40000.0,6117510.7,11007500.0,16069386.4,3109260.0,2023-04-19 18:04:55.980188
GD30,67.07,40000.0,4413820.65,11007500.0,24341886.4,1519210.0,2023-04-19 18:05:06.181649
GD30,67.07,27239.37,4103289.4,3410775.0,3417750.0,4094910.4,2023-04-19 18:05:16.361405
GD30,67.07,454423681.88,8568568.5,1032616.935,1034729.01,1891202.04,2023-04-19 18:05:26.371827
GD30,67.051,5715447.6,8568568.5,550125.0,3415580.0,7256.04,2023-04-19 18:05:36.758099
GD30,67.07,19955.17,6980141.35,4702371.65,4711996.7,3100388.9,2023-04-19 18:05:46.764252
GD30,67.07,40361.0,1101550.0,329.7,1102900.0,1098150.0,2023-04-19 18:05:56.881540
GD30,67.08,10700.0,1486364.1,13753325.6,4409400.0,1357924.3,2023-04-19 18:06:06.953547
GD30,67.08,2881.0,1448142.05,21217.455,124410.155,1498781.775,2023-04-19 18:06:17.351096
GD30,67.08,51289.0,5506750.0,21217.455,124410.155,5495500.0,2023-04-19 18:06:27.650891
GD30,67.07,149100000.0,412900.665,981937.305,983944.08,1525128.255,2023-04-19 18:06:37.659921
GD30,67.08,5321453.55,388168.6,892013.21,1082410.78,2198900.0,2023-04-19 18:06:47.665700
GD30,67.07,205204.0,1101900.0,1096627.41,1098869.085,895314.11,2023-04-19 18:06:57.666248
GD30,67.07,566000.0,388168.6,5503000.0,474378.795,2074520.16,2023-04-19 18:07:07.985369
GD30,67.07,94000.0,388168.6,473411.07,474378.795,2074520.16,2023-04-19 18:07:17.998448
GD30,67.07,339.0,388168.6,3040517.56,474378.795,2074520.16,2023-04-19 18:07:28.070560
GD30,67.07,21447270.0,388168.6,1866438.89,474378.795,1991750.4,2023-04-19 18:07:38.076300
GD30,67.07,365508.0,388168.6,55012.5,474378.795,2203394.75,2023-04-19 18:07:48.429671
GD30,67.051,4000000.0,388344.8,55012.5,150001.2,2198700.0,2023-04-19 18:07:58.519928
GD30,67.0,5000000.0,388344.8,550150.0,155619.19,2198700.0,2023-04-19 18:08:08.777288
GD30,67.0,107229.44,388697.2,2413730.0,2758250.0,387516.66,2023-04-19 18:08:18.814200
GD30,67.05,7219170.21,85813.4,2727876.0,1824223.875,85541.1,2023-04-19 18:08:28.905859
GD30,67.0,5000000.0,388697.2,2426159.715,1824223.875,85541.1,2023-04-19 18:08:38.909428
GD30,67.0,250000.0,181553.8,1155057.495,1158522.825,180977.7,2023-04-19 18:08:49.015188
GD30,67.0,430000.0,154308.0,5205970.0,61671.675,153993.0,2023-04-19 18:08:59.267504
GD30,67.0,2581.15,388697.2,770665.0,772240.0,387463.8,2023-04-19 18:09:09.430490
GD30,66.95,634400.0,85592.8,770665.0,772240.0,85328.96,2023-04-19 18:09:19.432037
GD30,66.95,85000.0,354063.0,3075130.215,772240.0,902730.55,2023-04-19 18:09:29.631886
GD30,66.95,5136276.0,14559.6,2780563.605,772240.0,14514.72,2023-04-19 18:09:39.633565
GD30,66.95,3000.0,388697.2,2737665.555,772240.0,4618320.0,2023-04-19 18:09:49.641971
GD30,67.0,11032000.0,388697.2,2607981.45,772240.0,387481.42,2023-04-19 18:10:00.716730
GD30,67.0,67586316.31,388697.2,1583048.04,772240.0,4934226.15,2023-04-19 18:10:10.720093
GD30,66.95,5952370.0,388697.2,121093.5,121341.0,533061.84,2023-04-19 18:10:21.261514
GD30,66.95,273483.29,388697.2,2201600.0,121341.0,3281936.84,2023-04-19 18:10:31.309737
GD30,66.95,32233.01,2882639.34,1376367.435,1103350.0,2876752.665,2023-04-19 18:10:41.327852
GD30,67.0,51317509.62,2692468.66,268167.81,1103350.0,2686970.335,2023-04-19 18:10:51.431992
GD30,66.95,60195.09,3446256.245,6625907.59,269021.11,3439218.92,2023-04-19 18:11:01.664495
GD30,66.95,1717000.0,550950.0,5711670.71,269021.11,549825.0,2023-04-19 18:11:11.664904
GD30,66.95,78923.83,199223.52,3610201.77,1103300.0,198816.72,2023-04-19 18:11:21.864453
GD30,67.0,23553515.52,4305958.95,1650975.0,1103300.0,2200100.0,2023-04-19 18:11:31.915188
GD30,66.95,3135.66,2080260.56,1650975.0,981937.0,2076014.36,2023-04-19 18:11:42.197391
GD30,67.0,9367294.52,110260.0,550225.0,1103250.0,2076014.36,2023-04-19 18:11:52.575658
GD30,66.95,734000.0,2900019.75,2492846.16,1103250.0,2894100.0,2023-04-19 18:12:02.699020
GD30,66.95,1023520.42,457722.895,2492846.16,1103250.0,456788.47,2023-04-19 18:12:13.052857
GD30,66.95,1698227.31,1828605.47,5502.5,967108.95,1824872.945,2023-04-19 18:12:23.072834
GD30,66.99,12460000.0,239860.48,822956.005,392337.1,239370.88,2023-04-19 18:12:33.083384
GD30,66.95,347239.75,550604.67,110945.52,392337.1,2158836.24,2023-04-19 18:12:43.084476
GD30,66.99,176755.0,1346987.455,110945.52,392337.1,2158836.24,2023-04-19 18:12:53.109907
GD30,66.95,6472000.0,1346987.455,110945.52,392337.1,1957517.94,2023-04-19 18:13:03.146628
GD30,66.95,904960.19,1339465.485,110945.52,967108.95,1336731.51,2023-04-19 18:13:13.160132
GD30,66.99,370975.35,589950.96,110945.52,938203.8,588746.76,2023-04-19 18:13:23.163730
GD30,66.95,500000.0,11023500.0,1267361.1,938203.8,69713777.04,2023-04-19 18:13:33.196469
GD30,66.95,389542829.41,3858400.0,37427.2,637678.5,69713777.04,2023-04-19 18:13:43.434715
GD30,66.95,130003.36,2204900.0,241426.88,241832.4,2200400.0,2023-04-19 18:13:53.440934
GD30,66.96,201885.2,2205100.0,246844.2,241832.4,2200600.0,2023-04-19 18:14:03.443770
GD30,66.96,20000.0,2205300.0,246844.2,241832.4,2200800.0,2023-04-19 18:14:13.445395
GD30,66.951,75000.0,2122380.72,1192707.9,241832.4,2118049.92,2023-04-19 18:14:23.983223
GD30,66.951,311438.0,1653750.0,216527.36,765690.2,1650375.0,2023-04-19 18:14:34.353047
GD30,66.999,45553000.0,3950009.44,804904.96,334741.22,50723.83,2023-04-19 18:14:44.353113
GD30,67.0,45427474.88,3949086.145,804904.96,334741.22,3941026.42,2023-04-19 18:14:54.787620
GD30,67.0,685534262.93,3783277.665,804904.96,6715288.72,3775556.34,2023-04-19 18:15:05.075214
GD30,66.95,50453.03,3741825.545,804904.96,6619861.92,3734188.82,2023-04-19 18:15:15.710827
GD30,66.95,7990770.0,2757500.0,804904.96,334741.22,2194228.575,2023-04-19 18:15:25.719266
GD30,66.95,83155108.14,2757500.0,3807382.215,334741.22,108934.65,2023-04-19 18:15:35.933854
GD30,66.95,4000434.0,2757500.0,880509.685,882309.01,108954.45,2023-04-19 18:15:45.947271
GD30,66.95,350126741.11,2757500.0,880829.565,882309.01,108954.45,2023-04-19 18:15:55.951065
GD30,66.95,18393419.53,186448.71,21218274.0,482046.055,1986503.68,2023-04-19 18:16:06.014425
GD30,66.91,456000.0,186448.71,7702780.86,1104950.0,8063283.6,2023-04-19 18:16:16.383734
GD30,66.91,81211000.0,186448.71,2755625.0,1104950.0,3810120.6,2023-04-19 18:16:27.084901
GD30,66.91,490033.65,1290348.71,550950.0,183982.5,109008.9,2023-04-19 18:16:37.116555
GD30,66.95,950621.14,1290348.71,1451797.56,183982.5,2252056.25,2023-04-19 18:16:47.142011
GD30,66.91,10587.0,34807.5,661510.43,663641.14,1390266.255,2023-04-19 18:16:57.174356
GD30,66.91,194004.45,34807.5,18447912.0,1106350.0,68406.255,2023-04-19 18:17:07.220976
GD30,66.94,3219845.0,6457770.49,2204900.0,2213300.0,1927025.465,2023-04-19 18:17:17.230233
GD30,66.91,51427.14,865575.2,165718.24,166282.24,863811.2,2023-04-19 18:17:27.321837
GD30,66.95,5314626.0,1105050.0,2004805.325,2011533.775,134199.24,2023-04-19 18:17:37.579213
GD30,66.9,3105000.0,186448.71,220480.0,1104950.0,3026205.36,2023-04-19 18:17:47.751094
GD30,66.9,395900.0,186448.71,55445.69,430599.015,893177.28,2023-04-19 18:17:57.825960
GD30,66.95,797124.93,8276625.0,86164.67,86332.8,3646956.96,2023-04-19 18:18:07.891697
GD30,66.91,27937157.26,86324.98,1970203.34,252359.16,3646956.96,2023-04-19 18:18:17.892939
GD30,66.91,370000.0,86324.98,1322940.0,412809.32,168677.925,2023-04-19 18:18:27.897121
GD30,66.91,7300000.0,86324.98,1320514.61,412809.32,2203600.0,2023-04-19 18:18:38.469155
GD30,66.91,24983433.51,86324.98,1320514.61,412809.32,44180.175,2023-04-19 18:18:48.858808
GD30,66.91,151400.0,2185029.0,49590.0,412809.32,2180574.0,2023-04-19 18:18:58.906678
GD30,66.91,41459.0,1962994.74,1895797.28,3996393.04,1958992.44,2023-04-19 18:19:09.001347
GD30,66.91,1711.76,86324.98,1320514.61,3993520.56,1998327.72,2023-04-19 18:19:19.030714
GD30,66.91,24570.0,86324.98,18611523.0,412734.6,680815.6,2023-04-19 18:19:29.490832
GD30,66.95,11740757.35,86324.98,411931.36,412734.6,3648612.26,2023-04-19 18:19:39.601356
GD30,66.91,5926971.02,86324.98,877559.34,879270.525,3648612.26,2023-04-19 18:19:49.716869
GD30,66.91,1580000.0,86324.98,877559.34,879270.525,1860455.01,2023-04-19 18:19:59.718575
GD30,66.91,817788.31,3656061.11,3985387.485,3993520.56,1308472.48,2023-04-19 18:20:09.735825
GD30,66.91,16000.0,86324.98,16452828.0,3993520.56,3039922.43,2023-04-19 18:20:19.739980
GD30,66.91,9982.43,86324.98,3985387.485,3993520.56,2615173.09,2023-04-19 18:20:29.748795
GD30,66.91,300540.54,5768572.225,16438275.0,3887459.76,2578803.79,2023-04-19 18:20:39.772122
GD30,66.91,494371.58,86324.98,16438275.0,3887459.76,457702.13,2023-04-19 18:20:49.873497
GD30,66.91,191885104.62,86324.98,7662697.875,3780190.05,58075.4,2023-04-19 18:20:59.893771
GD30,66.95,1313.0,86324.98,2445449.69,2450442.215,155374.95,2023-04-19 18:21:09.923331
GD30,66.911,7796175.0,86324.98,2445449.69,2450442.215,126614.055,2023-04-19 18:21:20.043810
GD30,66.911,2366643.4,86324.98,4649649.69,4659142.215,126614.055,2023-04-19 18:21:30.755151
GD30,66.911,969935.0,86324.98,4649649.69,4659142.215,43747.415,2023-04-19 18:21:40.930464
GD30,66.911,500000.0,6626.1,1434032.6,3887459.76,818819.28,2023-04-19 18:21:50.983820
GD30,66.911,2176000.0,6626.1,16438275.0,38468254.5,818819.28,2023-04-19 18:22:01.115143
GD30,66.911,159835.83,6626.1,623615.76,625512.195,1652325.0,2023-04-19 18:22:11.122220
GD30,66.911,30835977.8,473382.0,2203700.0,2211500.0,471882.6,2023-04-19 18:22:21.263218
GD30,66.913,3000.0,5980812.5,1784196.48,1789944.64,2675004.02,2023-04-19 18:22:31.829388
GD30,66.913,195046042.42,5589532.0,1780450.02,1786186.11,2675004.02,2023-04-19 18:22:41.858888
GD30,66.913,500000.0,5980812.5,1434032.6,1277900.2,1850389.125,2023-04-19 18:22:52.805978
GD30,66.913,68748.92,5980812.5,2039770.72,2046339.285,1769079.975,2023-04-19 18:23:02.972258
GD30,66.913,10106.65,361114.0,2837006.25,2845761.25,359986.54,2023-04-19 18:23:13.648471
GD30,66.913,215117.0,5980812.5,2666971.79,787768.185,2181289.31,2023-04-19 18:23:23.918646
GD30,66.913,2092442.3,5980812.5,8924.985,8958.195,4114983.7,2023-04-19 18:23:33.985385
GD30,66.913,1405261.0,1562151.42,12575.91,543218.08,1439742.54,2023-04-19 18:23:43.989914
GD30,66.913,1260556.1,8281875.0,12575.91,543218.08,8265000.0,2023-04-19 18:23:54.089088
GD30,66.913,14900.0,101724.45,12575.91,635892.5,101517.225,2023-04-19 18:24:04.141710
GD30,66.9,911000.0,3991812.5,262591.68,635339.55,2127673.175,2023-04-19 18:24:15.321008
GD30,66.9,178912.37,3991812.5,772425.63,635339.55,1911695.37,2023-04-19 18:24:25.332999
GD30,66.94,36000000.0,3991812.5,772425.63,635339.55,1804767.42,2023-04-19 18:24:35.404811
GD30,66.91,148482.15,3991812.5,335357.6,235103.71,2204800.0,2023-04-19 18:24:45.464165
GD30,66.91,101276.46,3991812.5,87728.25,597490.755,2013533.6,2023-04-19 18:24:55.465919
GD30,66.91,41169.0,2099152.98,87728.25,596937.83,2005786.12,2023-04-19 18:25:05.628898
GD30,66.94,6875134.96,452975.955,5514500.0,16842951.09,452053.23,2023-04-19 18:25:15.661086
GD30,66.91,1391229.95,452975.955,2205500.0,16925719.335,452053.23,2023-04-19 18:25:25.964153
GD30,66.91,1017.27,432652.235,11016530.88,16925719.335,431770.91,2023-04-19 18:25:36.138273
GD30,66.91,1017.27,391231.61,987512.625,16925608.83,390434.66,2023-04-19 18:25:46.251380
GD30,66.91,2383660.0,330039.54,1836216.04,16925608.83,329367.24,2023-04-19 18:25:56.287511
GD30,66.91,9069489.0,5980812.5,1836216.04,16925608.83,6683764.78,2023-04-19 18:26:06.428952
GD30,66.91,77200.0,10472206.3,6922640.33,16833005.64,10450873.15,2023-04-19 18:26:16.438424
GD30,66.91,30000000.0,2303790.66,2315670.0,11400358.83,2299096.71,2023-04-19 18:26:26.561879
GD30,66.91,6539711.0,1852564.98,210486.34,11307755.64,1457020.305,2023-04-19 18:26:36.582484
GD30,66.91,2473000.0,1202089.64,210486.34,10578312.135,1199912.04,2023-04-19 18:26:46.669066
GD30,66.94,22149056.28,1852564.98,1534737.86,2762500.0,1898918.3,2023-04-19 18:26:56.689692
GD30,66.91,586664.0,1852564.98,1534737.86,363749.54,1187182.12,2023-04-19 18:27:06.710323
GD30,66.91,995452.22,274491.69,363041.76,363749.54,1021779.42,2023-04-19 18:27:16.723966
GD30,66.91,11134528.0,1852564.98,872787.05,456344.35,1468548.25,2023-04-19 18:27:26.731991
GD30,66.92,50732.64,4083320.0,5511500.0,7161916.47,207698.725,2023-04-19 18:27:36.764526
GD30,66.92,411000.0,424363.275,111703.51,13291382.0,356136.975,2023-04-19 18:27:46.775511
GD30,66.91,1418190.96,8314425.05,2379178.305,7144819.5,207720.42,2023-04-19 18:27:56.882240
GD30,66.91,11620.0,50666128.5,5515000.0,1105500.0,8268860.25,2023-04-19 18:28:07.037519
GD30,66.91,340000.0,50666128.5,5516500.0,1105500.0,74983.6,2023-04-19 18:28:17.259147
GD30,66.91,3000000.0,50666128.5,5516169.01,1105500.0,74101.44,2023-04-19 18:28:27.262841
GD30,66.91,112660.0,50666128.5,1103350.0,1105500.0,7447167.0,2023-04-19 18:28:37.262987
GD30,66.92,5000.0,50666128.5,1103350.0,1105500.0,2163730.095,2023-04-19 18:28:47.428353
GD30,66.93,1646951.06,50666128.5,2206500.0,41677.35,2006252.38,2023-04-19 18:28:57.468523
GD30,66.93,564184.95,50666128.5,803496.975,41677.35,2204900.0,2023-04-19 18:29:07.617448
GD30,66.93,50711320.82,50666128.5,128760.945,129011.85,167648.4,2023-04-19 18:29:17.691897
GD30,66.91,3800000.0,50666128.5,173005.28,1105500.0,110.245,2023-04-19 18:29:27.762766
GD30,66.91,5800000.0,2209100.0,228272.77,1380327.3,2201020.565,2023-04-19 18:29:37.903857
