SPREAD_COLOCAR_PLAZO_CERCANO,SPREAD_COLOCAR_PLAZO_LEJANO,SPREAD_TOMAR_PLAZO_CERCANO,SPREAD_TOMAR_PLAZO_LEJANO
-0.6848224855128201,-0.6779749178762446,-0.6670249178737417,-0.6738728963767067
-0.7464274779220799,-0.6779749178762446,-0.6670249178737417,-0.7286359184641011
-0.7464018114203543,-0.8147056626744156,-0.7695983423644336,-0.7286128172265511
-0.7465018114203544,-0.8148056626744157,-0.7696983423644337,-0.7287128172265512
-0.671032228521846,-0.6778749178762447,-0.6669249178737418,-0.6600818179456923
-0.6777749178762447,-0.6777749178762447,-0.6668249178737418,-0.6668249178737418
-0.746124927270294,-0.8143726162910163,-0.735153437185667,-0.7283436173396378
-0.746099337600017,-0.6777749178762447,-0.6668249178737418,-0.7283205852544623
-0.7596580827828647,-0.6776749178762447,-0.6667249178737418,-0.7418806615808143
-0.7664866884025053,-0.6776749178762447,-0.6667249178737418,-0.7487099326974419
-0.7459226834267615,-0.6776749178762447,-0.6667249178737418,-0.7281515923591017
-0.8142164053493286,-0.6776749178762447,-0.6667249178737418,-0.7418272419882244
-0.6845042916163274,-0.6776749178762447,-0.6667249178737418,-0.6735547013885409
-0.8142726162910163,-0.6776749178762447,-0.6667249178737418,-0.7350278651349933
