SPREAD_COLOCAR_PLAZO_CERCANO,SPREAD_COLOCAR_PLAZO_LEJANO,SPREAD_TOMAR_PLAZO_CERCANO,SPREAD_TOMAR_PLAZO_LEJANO
-0.3408310446729929,-0.5843273347140167,-0.4799229986494608,-0.19885813392652502
-0.3970580161610304,-0.5843273347140167,-0.4799229986494608,-0.25512876699660963
-0.5188784329299158,-0.5843273347140167,-0.4799229986494608,-0.49857737467479013
-0.21935746982007231,-0.16400046140151447,-0.14365277474467697,-0.19902599141652771
-0.21935746982007231,-0.1826795325460207,-0.16233392271354175,-0.18967201288741742
-0.2009506352055504,-0.1829288625301203,-0.1625822882768465,-0.18061803435826668
-0.3413036611909595,-0.4724841024495149,-0.4521697237861857,-0.2929232983551991
-0.5003510268583458,-0.5378460273601801,-0.5175374805176167,-0.48004118232526505
-0.4910024010153305,-0.5565423117408166,-0.4052610974506601,-0.451993621992943
-0.6779749178762446,-0.6592939346556256,-0.5361698194844169,-0.5735426277123514
-0.6779749178762446,-0.6592939346556256,-0.6390003273405628,-0.5828951659919954
-0.7994946036861967,-0.6779749178762446,-0.6202861668283136,-0.6670249178737417
-0.6776749178762447,-0.752398850758681,-0.7321156291177918,-0.6573771676646318
-0.7711659655617678,-0.8364714028225536,-0.7041159187100801,-0.6760745836053969
-0.7337982982192917,-0.6402708340307462,-0.6199646116779807,-0.6667249178737418
-0.6402363036425246,-0.7337810436444724,-0.6667249178737418,-0.6105636269468407
-0.5090800989746948,-0.6683205416867094,-0.573132366549608,-0.4793861013246709
-0.4436793875106141,-0.5749767797910719,-0.47973981522539333,-0.3952418021516822
-0.4809910571256915,-0.6683253341331348,-0.6480236702989834,-0.43256341533057413
-0.6308838494484377,-0.6683253341331348,-0.6480236702989834,-0.5824959411166886
-0.6498002768195686,-0.7620211715643979,-0.6669249178737418,-0.6201310418976101
-0.6498002768195686,-0.6778749178762447,-0.6575699804047939,-0.6201310418976101
-0.6402401435004257,-0.7898526814755479,-0.6667249178737418,-0.6105693870792535
-0.5559557230649409,-0.6776749178762447,-0.6573690212683381,-0.5262712661251445
-0.8556269823648475,-0.6776749178762447,-0.6573651827549138,-0.5636938567547723
-0.986527645078151,-0.8739960605802353,-0.6667249178737418,-0.6948041232302254
-0.6216939455574958,-0.6778749178762447,-0.573332366549608,-0.5732843457433316
-0.565278371941878,-0.6121741397613556,-0.4419414116656506,-0.516853864634485
-0.6776749178762447,-0.7618643035822659,-0.6667249178737418,-0.4323950489891065
-0.6776749178762447,-0.6776749178762447,-0.4417682437444903,-0.6573512417010591
-0.4901259480575437,-0.4152412112202408,-0.3948883088659466,-0.3853845832319419
-0.49011631039205583,-0.6215054734065107,-0.5262280163478816,-0.46977656346856145
-0.6214073356309842,-0.733855890195014,-0.694821414268597,-0.4791550565354824
-0.6776749178762447,-0.6776749178762447,-0.6573574962712203,-0.6104539594722558
-0.5934040926479454,-0.5841630327565049,-0.5638303651133484,-0.4604282890007414
-0.612172008059119,-0.4903163103920558,-0.3290213433542425,-0.4510309752265671
-0.6027820158776557,-0.4809282594290435,-0.3196172710065496,-0.44163269475006406
-0.612172008059119,-0.5466243604351004,-0.5262836578566958,-0.4510309752265671
-0.433797878157353,-0.5278588676648636,-0.3196172710065496,-0.3852806662038248
-0.3397481601327349,-0.5372420960816319,-0.5168998664293261,-0.2912059779208335
-0.2267141636558887,-0.5559430257002816,-0.5168227485864888,-0.19693760050114678
-0.2267141636558887,-0.1422870314752065,-0.1313048952354221,-0.19693760050114678
-0.3016751135428467,-0.4525266671059789,-0.3098449027815557,-0.23426918432512078
-0.2828244048647397,-0.3019850618883655,-0.2815948556477019,-0.2154115272984417
-0.6496512053674084,-0.6026272011121718,-0.5822617935121531,-0.6104741059089773
-0.2913937438903511,-0.5838055750504255,-0.5634370975786938,-0.2521397472325574
-0.2819673737931342,-0.5838055750504255,-0.5446085196643395,-0.2521397472325574
-0.2157679606634958,-0.3010147731532179,-0.2806001474484336,-0.19535891332068772
-1.064515757932453,-0.38560830571590105,-0.36520314583449953,-0.9686675919833548
-0.9137047083783167,-0.6778749178762447,-0.3748407811909031,-0.6669249178737418
-0.9229252229434426,-0.38560830571590105,-0.3368843918036296,-0.6667249178737418
-0.9228252229434424,-0.30053958895287725,-0.280120554321705,-0.6666249178737417
-0.5832137363446322,-0.34765196447365254,-0.20437079407429842,-0.5628213901641705
-0.21461077158532632,-0.4043101850569542,-0.26107333984562164,-0.19418213116635663
-0.4032324147721034,-0.49847388602912335,-0.35531091613128174,-0.3828052997894543
-0.4032324147721034,-0.536215874435394,-0.4592109054857652,-0.3828052997894543
-0.48846142038178786,-0.9038779354421705,-0.6666249178737417,-0.4680438309967877
-0.41270623125489464,-0.9227111883936749,-0.9023591920692076,-0.39228017511086344
-0.31814753355361103,-0.300130191749835,-0.2797008536322054,-0.2977167843502088
-0.23295086112127944,-0.300130191749835,-0.2797008536322054,-0.21251352893886583
-0.6492650996205701,-0.3946376696869086,-0.3742237742722088,-0.6288762286794642
-0.2334573453158123,-0.2906740683821335,-0.270243184837794,-0.21303082042943183
-0.4889110854745871,-0.8751103555714403,-0.8547748921852013,-0.4685160076739686
-0.4323119357540817,-0.8469171929292629,-0.8265771309168137,-0.4119134619026049
-0.7719360994078572,-0.7246338464688568,-0.31761196676569403,-0.7326817082343758
-0.9229393636377003,-0.12084394683977928,-0.1098605419768478,-0.6949378988048951
-0.6304699191483654,-0.2153051283713514,-0.1948663029450104,-0.3551532325291906
-0.4413177003808955,-0.21455872520682934,-0.19410660003479074,-0.19408213116635653
-0.36556997912844225,-0.22398454898942433,-0.20353298690048321,-0.3356907334434062
-0.5073904058319667,-0.2523559654247548,-0.23190806546189552,-0.3640565206802782
-0.48846142038178786,-0.2522238209323513,-0.1938617972590057,-0.4680438309967877
-0.48838299886097736,-0.20496258793861694,-0.15606719863656804,-0.39228017511086344
-0.5830279667405752,-0.19551034133980522,-0.14661242605811087,-0.4869749320401379
-0.38416014283629735,-0.13832204438320006,-0.1273396882375838,-0.28800249148065005
-0.4788100702684861,-0.5170031603897962,-0.25990113303147433,-0.45838258335756565
-0.5261899945397297,-0.4036583903993024,-0.1463968209824601,-0.5057687857503307
